Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
1,        22.70000,        -2.97604,        -2.90155,      2525.87625,        40.78372,        -9.73627,       284.16588,         3.83671,        40.90196 
1,        22.80000,        -2.97588,        -2.90136,      2520.67231,        40.94800,        -9.74857,       283.61298,         3.71893,        39.33376 
1,        22.90000,        -2.97571,        -2.90117,      2515.48379,        41.10774,        -9.75867,       283.06548,         3.75360,        37.79642 
1,        23.00000,        -2.97555,        -2.90098,      2510.31325,        41.26706,        -9.76241,       282.52279,         3.77748,        36.24635 
1,        23.10000,        -2.97538,        -2.90080,      2505.16291,        41.42081,        -9.76339,       281.98501,         3.74284,        34.75302 
1,        23.20000,        -2.97522,        -2.90061,      2500.03253,        41.56557,        -9.76494,       281.45227,         3.68987,        33.35001 
1,        23.30000,        -2.97505,        -2.90042,      2494.92093,        41.70206,        -9.76700,       280.92441,         3.65606,        32.02850 
1,        23.40000,        -2.97489,        -2.90023,      2489.82763,        41.83227,        -9.76803,       280.40125,         3.64167,        30.76635 
1,        23.50000,        -2.97472,        -2.90005,      2484.75284,        41.95716,        -9.76742,       279.88271,         3.63048,        29.55456 
1,        23.60000,        -2.97456,        -2.89986,      2479.69679,        42.07672,        -9.76568,       279.36867,         3.61437,        28.39432 
1,        23.70000,        -2.97439,        -2.89968,      2474.65938,        42.19088,        -9.76345,       278.85907,         3.59611,        27.28683 
1,        23.80000,        -2.97423,        -2.89950,      2469.64027,        42.29988,        -9.76092,       278.35382,         3.58027,        26.22946 
1,        23.90000,        -2.97406,        -2.89931,      2464.63917,        42.40412,        -9.75800,       277.85286,         3.56774,        25.21809 
1,        24.00000,        -2.97389,        -2.89913,      2459.65585,        42.50391,        -9.75463,       277.35614,         3.55693,        24.24962 
1,        24.10000,        -2.97373,        -2.89895,      2454.69009,        42.59947,        -9.75092,       276.86359,         3.54664,        23.32213 
1,        24.20000,        -2.97356,        -2.89877,      2449.74161,        42.69098,        -9.74697,       276.37516,         3.53691,        22.43396 
1,        24.30000,        -2.97340,        -2.89859,      2444.81011,        42.77862,        -9.74288,       275.89080,         3.52821,        21.58324 
1,        24.40000,        -2.97323,        -2.89841,      2439.89529,        42.86259,        -9.73865,       275.41045,         3.52073,        20.76799 
1,        24.50000,        -2.97307,        -2.89823,      2434.99682,        42.94310,        -9.73431,       274.93408,         3.51428,        19.98637 
1,        24.60000,        -2.97290,        -2.89805,      2430.11443,        43.02030,        -9.72989,       274.46164,         3.50868,        19.23673 
1,        24.70000,        -2.97273,        -2.89787,      2425.24779,        43.09436,        -9.72542,       273.99308,         3.50385,        18.51757 
1,        24.80000,        -2.97257,        -2.89769,      2420.39662,        43.16543,        -9.72091,       273.52837,         3.49981,        17.82745 
1,        24.90000,        -2.97240,        -2.89752,      2415.56060,        43.23364,        -9.71639,       273.06747,         3.49654,        17.16497 
1,        25.00000,        -2.97224,        -2.89734,      2410.73946,        43.29914,        -9.71186,       272.61034,         3.49400,        16.52885 
1,        25.10000,        -2.97207,        -2.89716,      2405.93289,        43.36204,        -9.70733,       272.15694,         3.49212,        15.91785 
1,        25.20000,        -2.97191,        -2.89699,      2401.14063,        43.42247,        -9.70282,       271.70724,         3.49087,        15.33084 
1,        25.30000,        -2.97174,        -2.89681,      2396.36240,        43.48054,        -9.69832,       271.26120,         3.49019,        14.76674 
1,        25.40000,        -2.97158,        -2.89664,      2391.59793,        43.53635,        -9.69384,       270.81879,         3.49006,        14.22451 
1,        25.50000,        -2.97141,        -2.89646,      2386.84697,        43.59001,        -9.68938,       270.37997,         3.49045,        13.70320 
1,        25.60000,        -2.97125,        -2.89629,      2382.10926,        43.64161,        -9.68495,       269.94470,         3.49132,        13.20190 
1,        25.70000,        -2.97108,        -2.89612,      2377.38457,        43.69123,        -9.68055,       269.51296,         3.49263,        12.71974 
1,        25.80000,        -2.97092,        -2.89594,      2372.67265,        43.73897,        -9.67617,       269.08471,         3.49436,        12.25590 
1,        25.90000,        -2.97075,        -2.89577,      2367.97328,        43.78490,        -9.67183,       268.65991,         3.49647,        11.80961 
1,        26.00000,        -2.97059,        -2.89560,      2363.28623,        43.82910,        -9.66751,       268.23854,         3.49895,        11.38015 
1,        26.10000,        -2.97042,        -2.89542,      2358.61129,        43.87163,        -9.66321,       267.82055,         3.50176,        10.96680 
1,        26.20000,        -2.97026,        -2.89525,      2353.94826,        43.91258,        -9.65895,       267.40592,         3.50488,        10.56892 
1,        26.30000,        -2.97009,        -2.89508,      2349.29692,        43.95199,        -9.65471,       266.99462,         3.50829,        10.18588 
1,        26.40000,        -2.96993,        -2.89491,      2344.65710,        43.98994,        -9.65049,       266.58661,         3.51197,         9.81707 
1,        26.50000,        -2.96976,        -2.89474,      2340.02859,        44.02648,        -9.64630,       266.18186,         3.51590,         9.46193 
1,        26.60000,        -2.96960,        -2.89457,      2335.41121,        44.06167,        -9.64214,       265.78033,         3.52007,         9.11992 
1,        26.70000,        -2.96944,        -2.89440,      2330.80479,        44.09557,        -9.63799,       265.38200,         3.52445,         8.79052 
1,        26.80000,        -2.96927,        -2.89423,      2326.20915,        44.12821,        -9.63387,       264.98684,         3.52902,         8.47324 
1,        26.90000,        -2.96911,        -2.89406,      2321.62415,        44.15967,        -9.62965,       264.59448,         3.53243,         8.16745 
1,        27.00000,        -2.96895,        -2.89389,      2317.04971,        44.18999,        -9.62541,       264.20381,         3.53072,         7.87276 
1,        27.10000,        -2.96878,        -2.89372,      2312.48557,        44.21912,        -9.62166,       263.81469,         3.52636,         7.58966 
1,        27.20000,        -2.96862,        -2.89356,      2307.93138,        44.24711,        -9.61845,       263.42713,         3.52368,         7.31764 
1,        27.30000,        -2.96846,        -2.89339,      2303.38681,        44.27406,        -9.61549,       263.04114,         3.52407,         7.05577 
1,        27.40000,        -2.96830,        -2.89322,      2298.85171,        44.30003,        -9.61255,       262.65675,         3.52621,         6.80332 
1,        27.50000,        -2.96813,        -2.89305,      2294.32598,        44.32507,        -9.60957,       262.27396,         3.52850,         6.55989 
1,        27.60000,        -2.96797,        -2.89289,      2289.80953,        44.34921,        -9.60659,       261.89275,         3.53036,         6.32525 
1,        27.70000,        -2.96781,        -2.89272,      2285.30223,        44.37247,        -9.60367,       261.51313,         3.53209,         6.09914 
1,        27.80000,        -2.96765,        -2.89255,      2280.80397,        44.39489,        -9.60080,       261.13507,         3.53413,         5.88125 
1,        27.90000,        -2.96748,        -2.89239,      2276.31463,        44.41649,        -9.59797,       260.75859,         3.53659,         5.67123 
1,        28.00000,        -2.96732,        -2.89222,      2271.83410,        44.43732,        -9.59513,       260.38366,         3.53932,         5.46877 
1,        28.10000,        -2.96716,        -2.89205,      2267.36231,        44.45740,        -9.59230,       260.01029,         3.54215,         5.27358 
1,        28.20000,        -2.96700,        -2.89189,      2262.89915,        44.47676,        -9.58947,       259.63847,         3.54503,         5.08542 
1,        28.30000,        -2.96684,        -2.89172,      2258.44454,        44.49542,        -9.58666,       259.26819,         3.54798,         4.90403 
1,        28.40000,        -2.96668,        -2.89156,      2253.99840,        44.51340,        -9.58385,       258.89944,         3.55104,         4.72916 
1,        28.50000,        -2.96652,        -2.89140,      2249.56063,        44.53075,        -9.58104,       258.53222,         3.55423,         4.56057 
1,        28.60000,        -2.96636,        -2.89123,      2245.13116,        44.54746,        -9.57824,       258.16651,         3.55752,         4.39804 
1,        28.70000,        -2.96620,        -2.89107,      2240.70991,        44.56358,        -9.57544,       257.80232,         3.56089,         4.24135 
1,        28.80000,        -2.96604,        -2.89090,      2236.29681,        44.57912,        -9.57265,       257.43962,         3.56433,         4.09029 
