Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
0,         2.21500,        -2.99982,        -2.99014,     14961.63152,         2.47648,        -3.21190,       488.45490,        -8.08735,       -50.01591 
0,         2.22500,        -2.99982,        -2.99010,     14961.24365,         2.49265,        -3.22976,       488.40606,        -8.09422,       -50.01595 
0,         2.23500,        -2.99982,        -2.99005,     14960.85368,         2.50883,        -3.24764,       488.35725,        -8.10099,       -50.01598 
0,         2.24500,        -2.99981,        -2.99001,     14960.46161,         2.52503,        -3.26552,       488.30847,        -8.10769,       -50.01601 
0,         2.25500,        -2.99981,        -2.98996,     14960.06745,         2.54124,        -3.28342,       488.25971,        -8.11430,       -50.01604 
0,         2.26500,        -2.99981,        -2.98992,     14959.67118,         2.55746,        -3.30132,       488.21097,        -8.12083,       -50.01607 
0,         2.27500,        -2.99981,        -2.98988,     14959.27281,         2.57369,        -3.31924,       488.16227,        -8.12728,       -50.01610 
0,         2.28500,        -2.99981,        -2.98983,     14958.87234,         2.58994,        -3.33717,       488.11358,        -8.13365,       -50.01613 
0,         2.29500,        -2.99980,        -2.98979,     14958.46977,         2.60619,        -3.35510,       488.06493,        -8.13994,       -50.01616 
0,         2.30500,        -2.99980,        -2.98974,     14958.06510,         2.62246,        -3.37305,       488.01630,        -8.14616,       -50.01620 
0,         2.31500,        -2.99980,        -2.98970,     14957.65832,         2.63874,        -3.39101,       487.96769,        -8.15230,       -50.01623 
0,         2.32500,        -2.99980,        -2.98966,     14957.24944,         2.65502,        -3.40898,       487.91911,        -8.15837,       -50.01626 
0,         2.33500,        -2.99980,        -2.98961,     14956.83846,         2.67132,        -3.42696,       487.87056,        -8.16437,       -50.01629 
0,         2.34500,        -2.99979,        -2.98957,     14956.42537,         2.68763,        -3.44495,       487.82204,        -8.17029,       -50.01632 
0,         2.35500,        -2.99979,        -2.98953,     14956.01017,         2.70395,        -3.46294,       487.77355,        -8.17614,       -50.01635 
0,         2.36500,        -2.99979,        -2.98948,     14955.59287,         2.72028,        -3.48095,       487.72508,        -8.18192,       -50.01638 
0,         2.37500,        -2.99979,        -2.98944,     14955.17346,         2.73662,        -3.49897,       487.67664,        -8.18764,       -50.01642 
0,         2.38500,        -2.99979,        -2.98939,     14954.75195,         2.75297,        -3.51700,       487.62823,        -8.19328,       -50.01645 
0,         2.39500,        -2.99978,        -2.98935,     14954.32832,         2.76933,        -3.53503,       487.57985,        -8.19886,       -50.01648 
0,         2.40500,        -2.99978,        -2.98931,     14953.90259,         2.78570,        -3.55308,       487.53149,        -8.20437,       -50.01651 
0,         2.41500,        -2.99978,        -2.98926,     14953.47476,         2.80208,        -3.57113,       487.48317,        -8.20982,       -50.01654 
0,         2.42500,        -2.99978,        -2.98922,     14953.04481,         2.81847,        -3.58920,       487.43487,        -8.21521,       -50.01658 
0,         2.43500,        -2.99978,        -2.98918,     14952.61275,         2.83487,        -3.60727,       487.38660,        -8.22053,       -50.01661 
0,         2.44500,        -2.99977,        -2.98913,     14952.17859,         2.85128,        -3.62536,       487.33836,        -8.22578,       -50.01664 
0,         2.45500,        -2.99977,        -2.98909,     14951.74231,         2.86769,        -3.64345,       487.29016,        -8.23098,       -50.01667 
0,         2.46500,        -2.99977,        -2.98904,     14951.30392,         2.88412,        -3.66155,       487.24198,        -8.23612,       -50.01671 
0,         2.47500,        -2.99977,        -2.98900,     14950.86343,         2.90056,        -3.67966,       487.19383,        -8.24119,       -50.01674 
0,         2.48500,        -2.99976,        -2.98896,     14950.42082,         2.91700,        -3.69778,       487.14571,        -8.24621,       -50.01677 
0,         2.49500,        -2.99976,        -2.98891,     14949.97610,         2.93345,        -3.71591,       487.09762,        -8.25117,       -50.01680 
0,         2.50500,        -2.99976,        -2.98887,     14949.52926,         2.94991,        -3.73404,       487.04957,        -8.25607,       -50.01684 
0,         2.51500,        -2.99976,        -2.98883,     14949.08032,         2.96639,        -3.75219,       487.00154,        -8.26092,       -50.01687 
0,         2.52500,        -2.99976,        -2.98878,     14948.62926,         2.98286,        -3.77034,       486.95354,        -8.26571,       -50.01690 
0,         2.53500,        -2.99975,        -2.98874,     14948.17609,         2.99935,        -3.78850,       486.90558,        -8.27045,       -50.01694 
0,         2.54500,        -2.99975,        -2.98869,     14947.72081,         3.01585,        -3.80667,       486.85765,        -8.27513,       -50.01697 
0,         2.55500,        -2.99975,        -2.98865,     14947.26341,         3.03235,        -3.82485,       486.80975,        -8.27976,       -50.01700 
0,         2.56500,        -2.99975,        -2.98861,     14946.80390,         3.04886,        -3.84304,       486.76188,        -8.28433,       -50.01704 
0,         2.57500,        -2.99974,        -2.98856,     14946.34227,         3.06538,        -3.86124,       486.71404,        -8.28886,       -50.01707 
0,         2.58500,        -2.99974,        -2.98852,     14945.87853,         3.08191,        -3.87944,       486.66623,        -8.29333,       -50.01711 
0,         2.59500,        -2.99974,        -2.98848,     14945.41268,         3.09845,        -3.89765,       486.61846,        -8.29775,       -50.01714 
0,         2.60500,        -2.99974,        -2.98843,     14944.94471,         3.11499,        -3.91587,       486.57072,        -8.30212,       -50.01717 
0,         2.61500,        -2.99973,        -2.98839,     14944.47462,         3.13154,        -3.93410,       486.52301,        -8.30645,       -50.01721 
0,         2.62500,        -2.99973,        -2.98835,     14944.00242,         3.14810,        -3.95234,       486.47533,        -8.31072,       -50.01724 
0,         2.63500,        -2.99973,        -2.98830,     14943.52810,         3.16467,        -3.97058,       486.42769,        -8.31495,       -50.01728 
0,         2.64500,        -2.99973,        -2.98826,     14943.05166,         3.18124,        -3.98884,       486.38008,        -8.31913,       -50.01731 
0,         2.65500,        -2.99972,        -2.98821,     14942.57311,         3.19782,        -4.00710,       486.33251,        -8.32327,       -50.01735 
0,         2.66500,        -2.99972,        -2.98817,     14942.09245,         3.21441,        -4.02536,       486.28496,        -8.32736,       -50.01738 
0,         2.67500,        -2.99972,        -2.98813,     14941.60966,         3.23101,        -4.04364,       486.23745,        -8.33140,       -50.01742 
0,         2.68500,        -2.99972,        -2.98808,     14941.12476,         3.24761,        -4.06192,       486.18998,        -8.33540,       -50.01745 
0,         2.69500,        -2.99972,        -2.98804,     14940.63774,         3.26422,        -4.08022,       486.14253,        -8.33936,       -50.01749 
0,         2.70500,        -2.99971,        -2.98800,     14940.14860,         3.28084,        -4.09852,       486.09513,        -8.34327,       -50.01752 
0,         2.71500,        -2.99971,        -2.98795,     14939.65735,         3.29746,        -4.11682,       486.04775,        -8.34714,       -50.01756 
0,         2.72500,        -2.99971,        -2.98791,     14939.16397,         3.31410,        -4.13514,       486.00041,        -8.35097,       -50.01759 
0,         2.73500,        -2.99971,        -2.98787,     14938.66848,         3.33073,        -4.15346,       485.95311,        -8.35475,       -50.01763 
0,         2.74500,        -2.99970,        -2.98782,     14938.17087,         3.34738,        -4.17179,       485.90583,        -8.35850,       -50.01766 
0,         2.75500,        -2.99970,        -2.98778,     14937.67114,         3.36403,        -4.19012,       485.85860,        -8.36220,       -50.01770 
0,         2.76500,        -2.99970,        -2.98774,     14937.16929,         3.38069,        -4.20847,       485.81140,        -8.36587,       -50.01773 
0,         2.77500,        -2.99969,        -2.98769,     14936.66533,         3.39735,        -4.22682,       485.76423,        -8.36949,       -50.01777 
0,         2.78500,        -2.99969,        -2.98765,     14936.15924,         3.41402,        -4.24518,       485.71710,        -8.37308,       -50.01781 
0,         2.79500,        -2.99969,        -2.98761,     14935.65104,         3.43070,        -4.26355,       485.67000,        -8.37663,       -50.01784 
0,         2.80500,        -2.99969,        -2.98756,     14935.14071,         3.44738,        -4.28192,       485.62294,        -8.38014,       -50.01788 
0,         2.81500,        -2.99968,        -2.98752,     14934.62827,         3.46407,        -4.30030,       485.57591,        -8.38362,       -50.01791 
0,         2.82500,        -2.99968,        -2.98747,     14934.11370,         3.48077,        -4.31869,       485.52892,        -8.38705,       -50.01795 
0,         2.83500,        -2.99968,        -2.98743,     14933.59702,         3.49747,        -4.33708,       485.48197,        -8.39045,       -50.01799 
0,         2.84500,        -2.99968,        -2.98739,     14933.07822,         3.51418,        -4.35549,       485.43505,        -8.39382,       -50.01802 
0,         2.85500,        -2.99967,        -2.98734,     14932.55729,         3.53090,        -4.37389,       485.38816,        -8.39715,       -50.01806 
0,         2.86500,        -2.99967,        -2.98730,     14932.03425,         3.54762,        -4.39231,       485.34132,        -8.40044,       -50.01810 
0,         2.87500,        -2.99967,        -2.98726,     14931.50908,         3.56434,        -4.41073,       485.29451,        -8.40371,       -50.01813 
0,         2.88500,        -2.99967,        -2.98721,     14930.98180,         3.58108,        -4.42916,       485.24773,        -8.40693,       -50.01817 
